club,leagueCountry,birthday,position,redCards,meanIAT_redCards,ties,meanExp_yellowReds,yellowCards,meanIAT_yellowCards,meanExp_redCards,skin_color,height,meanExp_yellowCards,victories,meanIAT_yellowReds,defeats,games,goals,weight
40,1,8155.0,4,0,-0.0014468864192363864,45,-0.00146547704143513,10,-0.026317232350171502,-0.0069363954734877435,0,189.0,-0.029388667737871563,85,-0.001368577903154366,47,177,0,85.0
68,0,4200.0,9,1,-0.00044838446611973214,88,-0.0015387791286757555,8,-0.036758291789571976,-0.0040550060158428885,1,182.0,-0.042201723624828096,132,-0.0013520705820037654,113,333,56,81.0
57,3,4524.0,8,1,0.0003603420195301692,53,0.0007087892545431382,43,0.03394573894632322,0.0018154841249520871,0,181.0,0.05398900460657787,61,0.0004456532432485148,77,191,3,78.0
78,1,7730.0,0,1,0.0005487545066184021,39,-0.00143646019363379,13,-0.019267534543217852,0.0006613110385479861,0,188.0,-0.02168191255218305,76,-0.0013650230038965716,54,169,6,76.0
5,2,4448.0,0,7,0.005394792412421637,105,-0.0014969918038562054,56,0.010617119337680305,0.06683268257309483,0,183.0,0.007331006265830881,154,-0.0013616839446529312,78,337,6,76.0
37,1,9474.0,1,0,-0.0014643890877539506,6,-0.0015486393351805134,9,0.035944356109306436,-0.0026010515321483645,0,171.0,0.03958588932998699,16,-0.0013851332906823061,15,37,11,64.0
46,3,6296.0,0,1,0.0006673262009328319,52,0.001189057313802062,28,0.01349805855943318,0.0029065796708816205,0,184.0,0.02120932034932897,54,0.0007525388954380848,59,165,4,71.0
64,0,6437.0,0,1,0.0002237611608393313,48,-0.0015457897477882119,34,0.011421753301927837,0.0017629782976778913,0,188.0,0.009453039807244054,71,-0.0013333920380521186,81,200,2,80.0
53,1,2355.0,4,0,-0.0014429640741398266,46,-0.0015039802772612,6,-0.03422442985958458,-0.006271919735773357,0,194.0,-0.037919874472879256,75,-0.0013648678435696404,64,185,0,85.0
39,1,6131.0,6,0,-0.00147295548881138,60,0.0003963374271302317,37,0.01310384863958873,-0.009760859015143937,0,174.0,0.014580653163721124,74,0.00023312338470307778,83,217,9,73.0
78,1,7939.0,0,1,0.0005812219718927965,36,0.0006575666872464516,24,0.0034852181396521024,-0.0008944825494570554,0,186.0,0.003478371799090457,76,0.0006588609495458604,55,167,11,82.0
38,1,5271.0,6,0,-0.0014415928898730227,79,-0.0004976682828990135,23,-0.02383179414498188,-0.016824488695236926,0,184.0,-0.024776805491238764,163,-0.0004438217924014594,124,366,22,75.0
78,1,6595.0,6,1,-0.00016321070912032743,60,-0.00016887699061096035,31,-0.004706660562976035,0.004829136284934575,0,181.0,-0.003591631687928517,149,-0.00012265119539770446,52,261,4,74.0
60,1,5786.0,7,0,-0.0014596921950898968,76,-0.0015767448584933415,32,-0.012133649126836336,-0.013613360076517348,0,191.0,-0.014517646219057682,145,-0.001380690603662752,106,327,30,89.0
87,3,8681.0,0,1,0.013216881115501535,5,-0.002415016608165957,7,0.054160449861851236,0.02037701495988891,0,192.0,0.08482202908591972,12,-0.001493411306440506,8,25,0,81.0
10,3,3498.0,0,4,0.0013547650469912169,130,0.008819697550434142,144,0.05456983998438193,0.02913446016851998,0,183.0,0.08373724354836881,250,0.0057141246725261035,129,509,20,78.0
17,1,5217.0,5,0,-0.001435216870771899,63,-0.0013569383245429624,25,-0.009848996430951643,-0.008473760583945191,0,180.0,-0.009897974366683805,86,-0.0013575399350347162,91,240,13,75.0
4,2,4895.0,5,1,0.00015907263932086015,32,0.0010002279282874604,55,0.04959962532515525,-0.008756988359551658,0,175.0,0.0967384388823417,109,0.00043880149399828835,60,201,20,71.0
65,1,7198.0,5,0,-0.0014542267229250422,28,-0.001517036826135765,23,0.013222407189585738,-0.005545108073943646,0,186.0,0.017440581264470494,71,-0.0013755209342708233,35,134,16,78.0
78,1,7090.0,10,0,-0.0014425461988431432,60,-0.0014513781072132035,35,-0.0012940660566038633,-0.012505839869483277,0,180.0,-4.246056696447781e-05,126,-0.0013644725845571072,84,270,98,67.0
38,1,5694.0,0,1,-0.00010138822155335388,67,-5.59692882469004e-05,53,0.02572862782967868,0.0018224643492251906,0,190.0,0.02592202724342576,91,-2.36031827329462e-05,94,252,19,75.0
41,1,7774.0,9,0,-0.0014345155289618198,28,-0.0013542111115577465,8,-0.02207023356609795,-0.002911927272594145,0,176.0,-0.02202687893829158,38,-0.0013568765513087564,52,118,21,74.0
26,2,8344.0,1,1,0.0011058036249151136,28,0.010393088862468043,40,0.0509810966599579,-0.002249848401306361,0,165.0,0.0634789057323283,86,0.008510078156215102,30,144,2,60.0
13,1,4892.0,0,0,-0.0016098561283905365,41,-0.002954782938365802,25,0.019360038738746036,-0.011933663534909848,0,187.0,0.04509416652850028,53,-0.0015227273511459894,43,137,3,87.0
60,1,6072.0,9,1,-1.9266962097568797e-05,52,-0.0018447193568688414,26,-0.0090683891575221,-0.0038998959424470297,0,184.0,-0.010791254048889741,119,-0.0014033662344900418,70,241,94,76.0
62,1,8866.0,4,0,-0.0014345155289618207,0,-0.0013542111115577462,1,-0.007489352698334136,-0.0020680076093330647,0,186.0,-0.0074746406610657215,3,-0.0013568765513087575,6,9,0,83.0
5,2,6017.0,8,1,-8.139694239390154e-05,65,-0.0021363730165962808,38,0.006927586765601919,-0.0039038741694106174,1,177.0,0.015518202410539146,118,-0.0014358090587990465,69,252,8,69.0
47,3,4415.0,0,1,0.0007383651362410308,33,0.01602637714103626,30,0.019844033841301786,0.012621828948717894,0,178.0,0.030844708571577974,63,0.010070864465532587,64,160,3,75.0
9,0,7528.0,9,3,0.002478306065263084,63,0.008448870570664456,76,0.05979874878941116,0.0029080646808918626,1,189.0,0.07847739996645274,136,0.0053468524413023705,54,253,101,88.0
62,1,4041.0,0,0,-0.0014386613299901749,70,-0.0003814824447537282,46,0.0022143319717104204,-0.011706955853775394,0,189.0,0.002519150808808633,139,-0.0003344925990126333,119,328,23,84.0
78,1,8189.0,1,1,0.00012297998234680078,41,-0.0016012343883933724,10,-0.029523051809908787,0.002281979988249332,0,176.0,-0.03507067926712856,140,-0.0013785545575464163,32,213,67,64.0
48,1,5669.0,9,0,-0.0014647504017918222,86,-0.0008902690568957342,36,-0.018587179574804814,-0.015224701061142657,0,189.0,-0.023025264217316557,254,-0.0006423665228444107,113,453,251,88.0
48,1,5984.0,9,1,-0.00023286250107286196,53,0.0006694969957690638,52,0.016939452842583448,-0.003004606001286853,0,187.0,0.01570138927092984,162,5.6893286027082274e-05,67,282,122,84.0
23,3,6263.0,5,0,-0.0015633264054669056,45,0.0029991777155651826,61,0.05340419192049622,-0.018465136088926973,0,188.0,0.087207355208946,122,0.0018687374270158503,54,221,10,80.0
45,0,6336.0,5,0,-0.0013976009395276735,71,0.0019051845499394003,61,0.018817918524708842,-0.016345605063577226,0,180.0,0.02037985980156776,129,0.0017600182917825048,118,318,37,70.0
0,0,1009.0,4,1,-0.000961707538431152,183,-0.0015406906562027527,12,-0.038803973762163886,-0.017031751829247405,0,194.0,-0.04509972819059193,277,-0.001340031949781312,258,718,0,85.0
28,3,5968.0,5,1,0.0010710202950018053,31,0.010221466545613787,32,0.03527534877490584,0.0006659055613431117,0,181.0,0.0568098607382183,67,0.006440244456986468,42,140,1,78.0
1,1,7048.0,11,2,0.0017726683500454146,51,0.0016650407052466285,26,-0.004044608175310268,0.0012922087946306367,0,192.0,-0.007181632067249156,79,0.0018082509755388,83,213,44,83.0
66,2,4745.0,0,2,0.0010551027724969514,90,0.006280531647677019,30,-0.009856389352146085,0.006902604816071065,0,189.0,-0.01248168790332582,127,0.0013561704821045395,71,288,21,75.0
63,0,7011.0,1,0,-0.0014673973210186887,70,-0.001655749183527675,28,-0.011223991852354915,-0.009589566664093059,0,170.0,-0.014107812940380347,119,-0.0013879787120774634,87,276,33,63.0
13,1,4425.0,1,1,-0.00031670572197250297,73,-0.0013929472548218323,52,0.01338259547023617,-0.002263941887004101,0,181.0,0.011635421137858743,124,-0.0013609287570577127,103,300,41,82.0
62,1,4480.0,4,0,-0.0014350547201568255,50,-0.0013618614857393325,6,-0.03605071975409521,-0.007832189783793542,0,189.0,-0.03621617523854078,89,-0.0013573865603497225,89,228,0,92.0
68,0,4652.0,9,0,-0.0014716768273472733,69,5.053047791679879e-06,36,-0.008966191541882789,-0.007764129768844716,0,185.0,-0.010586801984073323,147,-0.0002944194981691233,121,337,90,76.0
3,0,5122.0,9,2,0.0002798006176590134,105,0.0003315266101414078,63,0.0072194884882638265,0.013408852937594943,0,185.0,0.0022022441147303345,174,0.0003556813026193661,119,398,95,70.0
73,0,6534.0,5,2,0.0006806910349552326,93,0.0025663187459338105,81,0.0401223959609888,0.012889188843359285,0,194.0,0.05382111829365939,147,0.00273049818840507,84,324,51,85.0
44,3,1943.0,5,1,-0.0006752410299680232,86,-0.0009215039590769502,93,0.03390442607970137,-0.003505765181144105,0,180.0,0.054069149068598485,179,-0.0005902224168294184,148,413,11,76.0
37,1,4631.0,0,0,-0.0014345155289618204,50,5.9787362167510075e-06,19,-0.01899800783141862,-0.009279950682927477,0,194.0,-0.018960688264494825,113,5.990503924930708e-06,84,247,15,85.0
74,3,4006.0,0,5,0.002385831862479753,95,0.0007198255351575284,102,0.0311238114440955,0.019222406206737125,0,184.0,0.04250528859116941,270,0.0001958870949657073,96,461,31,80.0
53,1,6369.0,9,0,-0.0014589727841099838,69,0.001546832679133233,38,-0.00554194148823835,-0.009696809876525408,0,185.0,-0.005225122634891612,130,0.0017273267572246243,126,325,96,73.0
70,0,7421.0,0,0,-0.0014430624756308172,15,-0.0017229400965936368,6,-0.017850458982206028,-0.004692994577493203,0,191.0,-0.021168528439737884,41,-0.0013649609193663427,17,73,3,77.0
37,1,5305.0,5,0,-0.001439595754986038,51,0.0010188792111051259,69,0.03955590198896925,-0.010316490059606371,0,190.0,0.03944130603969628,125,0.0010865229943336878,99,275,30,79.0
25,3,7773.0,8,0,-0.0015554087933800688,23,-0.002379081246473318,17,-0.0003617877779080287,-0.006844581667973535,0,174.0,-0.0006091966971576555,80,-0.0014712268196666102,26,129,3,74.0
70,0,5462.0,0,1,-0.0004918878462547882,84,-0.0008962009082178156,69,0.024225785449395857,-0.014623156813309647,0,191.0,0.040149160835701005,165,-0.0004414026189306052,98,347,22,81.0
40,1,3819.0,0,5,0.0025260391934671623,112,0.0009540854707704188,70,0.009075707799321866,0.01421289778277045,0,190.0,0.007698731043981383,178,0.0016761148339904555,145,435,22,83.0
29,1,5643.0,0,2,0.0013359054575832565,56,0.0013218938472472016,33,0.0016012271411488075,0.004891773850964635,0,185.0,0.0020140667697215136,101,0.0014147986456074513,84,241,8,75.0
78,1,8831.0,9,0,-0.0014404884652856205,20,-0.0014134586713044036,12,-0.003434680933444695,-0.0028257863927059626,0,188.0,-0.00520159602046575,48,-0.0013625262198390733,29,97,41,75.0
66,2,6583.0,1,0,-0.001437030134068036,52,-0.0014601166218024258,35,0.010430873475456477,-0.009812380515373444,0,171.0,0.009013138761892657,83,-0.0013592550607326984,78,213,10,63.0
13,1,8060.0,6,0,-0.0014383496547023802,36,-0.0014030214475465727,23,0.01191729377571503,-0.0047924833772645635,0,181.0,0.010398737037561251,48,-0.0013605031661533525,52,136,5,76.0
38,1,6469.0,4,3,0.010001765879336249,16,-0.001425956366026526,2,-0.037585357050249,0.013057939738023966,0,192.0,-0.03962818100456315,54,-0.0013646610975577595,19,89,0,89.0
57,3,5273.0,1,0,-0.0015715584588866275,43,0.005007600768865582,29,0.013491312234521656,-0.010295007796203955,0,184.0,0.02228000112342302,60,0.003220395163297805,67,170,18,73.0
63,0,6692.0,1,0,-0.0014912825526147097,77,-0.001989453826963846,31,-0.016539978763872448,-0.01247114124410962,0,170.0,-0.022235076887101416,203,-0.0014105712250345554,89,369,94,61.0
26,2,4708.0,5,1,-0.0005580420452375947,108,-0.0015149851768753453,43,-0.005520583056263246,-0.010584583379514834,0,188.0,-0.007005102273457628,172,-0.001362997901822232,90,370,40,76.0
30,2,6014.0,5,0,-0.0014259883812034154,61,0.00033573049072530806,14,-0.0207196362830508,-0.010197742560100084,0,174.0,-0.021619555397782986,61,0.0003587599865617299,74,196,11,66.0
9,0,8487.0,0,0,-0.0015148297167656287,23,-0.0018952141794173426,16,0.010166136864782523,-0.004052124896351718,0,187.0,0.01162114193816162,52,-0.0014328439674630206,24,99,4,79.0
78,1,6924.0,0,1,-0.0003991867655200802,74,-0.00156706806426401,36,-0.007374315425007293,0.007048377394283562,0,192.0,-0.01062982360257638,181,-0.0013757297278664865,64,319,32,90.0
0,0,7737.0,6,0,-0.001455072877000029,13,-0.0018202251055551852,7,-0.005143077060252042,-0.00250072174851065,0,188.0,-0.009065285565779636,22,-0.0013763212927193481,24,59,3,84.0
64,0,4243.0,7,1,-0.0006044832549188711,100,-0.0005852212605717876,29,-0.0204357633701946,-0.006638816908477095,0,178.0,-0.02053320172750897,163,-0.0005290593189085755,151,414,35,67.0
45,0,4348.0,7,1,-0.0006424293652373599,101,-0.0014454274737010133,41,-0.01281560540817298,-0.013638098436415436,0,178.0,-0.014226185068764148,159,-0.0013180242410542,175,435,54,73.0
64,0,3394.0,0,2,0.00014817688702751196,110,-0.0015028760462247276,46,-0.010228353295689288,-0.008306799647387082,0,185.0,-0.011334786679330602,181,-0.001327422317322068,158,449,18,72.0
41,1,8784.0,0,0,-0.0014449897396242204,32,-0.001515953044164681,11,-0.01744671514171026,-0.004706639282392729,0,188.0,-0.02177745742707742,61,-0.0013667838758056644,40,133,27,85.0
29,1,6669.0,0,0,-0.001436380767486565,17,-0.0013675938782716662,10,-0.0006576743391433158,-0.003480363697099201,0,186.0,-0.0010408963377580886,40,-0.0013586408392273804,19,76,3,83.0
39,1,7460.0,6,0,-0.001441206585734135,34,0.002862411181573278,25,0.008501335288549362,-0.00562035511812648,0,178.0,0.0066022800889032895,71,0.0029250513748433605,52,157,1,71.0
5,2,3932.0,8,4,0.002576027606416909,89,0.004466594582437721,73,0.03092988432876197,0.008093937938212859,0,179.0,0.03209663453392535,147,0.001965008371050893,90,326,4,75.0
29,1,4133.0,0,3,0.0014711500633210778,86,0.0014228947536143862,58,0.01142562315353796,0.02002059993466221,0,193.0,0.010063527304881088,143,0.0015438774570995465,117,346,9,86.0
49,2,5384.0,2,0,-0.0014515064240963578,83,-0.0015640480281225596,35,-0.00968407249443618,-0.013271322276813012,0,167.0,-0.011901750815907535,156,-0.001372947863698443,94,333,37,58.0
64,0,5951.0,5,1,8.799155737739236e-05,48,0.0009044734703244183,37,0.0126960272479979,-0.003901806684884071,1,183.0,0.015844412695876622,110,0.0018048014613042344,58,216,19,85.0
8,1,6303.0,4,1,0.0014674513903719794,32,-0.0013542111115577462,1,-0.041990514961524894,-0.002830523988972788,0,190.0,-0.041908029058414606,50,-0.0013568765513087572,34,116,0,86.0
41,1,6652.0,9,0,-0.0014392000075368204,46,-0.0014071376134794273,18,-0.021553394646301426,-0.008346482719937678,0,180.0,-0.02311582668311713,116,-0.0013613074961156958,96,258,57,82.0
17,1,7021.0,9,0,-0.001431527637972269,49,-0.001416855085014356,7,-0.03277654287191482,-0.007969783376608112,1,190.0,-0.034878063859723335,73,-0.001354050371222354,74,196,39,84.0
43,2,7008.0,5,0,-0.001447904311702898,43,0.0037122201797674813,42,0.029384392012937893,-0.009750437090485512,0,186.0,0.03758274103819203,96,0.0038598951674142334,53,192,9,76.0
38,1,8912.0,1,1,0.001796502323953447,22,-0.0013975298106967539,16,0.0067152270045879115,0.013160464006618708,0,183.0,0.005449712620941567,64,-0.0013623545117284613,18,104,33,74.0
60,1,7553.0,2,1,0.00045218167133978515,43,0.00048172400054413066,30,0.011994250938912142,0.008319665922774885,0,180.0,0.014407886465783741,85,0.0005300626966557022,50,178,60,81.0
26,2,4256.0,6,0,-0.0015294598921944285,82,-0.0019238492488624452,26,-0.025487193471801443,-0.010781279403140241,0,175.0,-0.03227399609734684,293,-0.0014466823272298462,51,426,20,73.0
59,0,4869.0,6,2,0.0006828707210473461,78,-0.00019271069643226412,48,0.006232597597216653,0.003997209074905011,1,180.0,0.005207123450556515,105,-0.00027559351592290653,133,316,9,85.0
21,3,5187.0,5,1,8.963468738975463e-05,56,0.002985462889531837,40,0.01726625653318611,0.017382976231051325,0,178.0,0.0280033998797349,71,0.001810062268824636,99,226,5,71.0
43,2,8174.0,8,0,-0.0014443956522572042,5,-0.0015383063495020904,1,-0.021295683084618936,-0.002240156071833983,0,175.0,-0.026887904675957804,8,-0.0013662219416882178,1,14,0,68.0
1,1,7388.0,1,0,-0.0014450167884450839,47,-0.001422699665637092,26,0.005962115600862968,-0.005288481851517683,0,180.0,0.004012435046136824,67,-0.0013668094606878287,57,171,31,79.0
41,1,5200.0,8,0,-0.0014692242971747393,24,-0.0015760646110870304,30,0.02508752728224554,-0.005552882996860406,0,185.0,0.022519943276525428,63,-0.0013897068084667288,56,143,2,77.0
8,1,6003.0,0,0,-0.001440479398012993,67,0.005614999365141096,45,0.01871571639903673,-0.008011999823610791,0,189.0,0.019229104534065088,88,0.00567991253750387,84,239,8,84.0
18,3,6862.0,1,3,0.0010761043265235138,82,-0.0019280832597527934,28,-0.02280243259954039,0.008806643865581068,0,183.0,-0.025998610889104247,260,-0.0014179201884711953,76,418,76,76.0
6,2,6264.0,9,1,-0.00022449399788839448,78,-0.0014692735670831405,17,-0.024359299913617342,0.006718576055814201,0,179.0,-0.027909284551544268,100,-0.0013593370445593245,98,276,79,69.0
9,0,6749.0,8,0,-0.0014258993249074035,46,-0.0015899341015717242,35,-0.0010922543293386874,-0.015269782815665503,1,180.0,-0.0006031290103349446,137,-0.001348726674220156,88,271,12,83.0
36,0,4226.0,3,0,-0.001413782850289017,126,-0.00024006323265425775,46,-0.019412050955347992,-0.02540147094379262,0,186.0,-0.02372994615700564,338,-0.0006878337587893778,147,611,29,74.0
2,0,5069.0,0,4,0.0017421382857841054,108,-0.0006665282633552416,68,0.00993732728407292,0.041035218242942574,0,188.0,0.01125955335389029,194,-0.0005433415364014551,113,415,17,76.0
18,3,4719.0,5,2,-0.0001037172513930888,100,0.0018879751078812637,89,0.015300434203422544,0.0037541703931701616,1,177.0,0.017804562410329763,294,0.002034022139485728,101,495,59,85.0
34,3,4904.0,1,1,-0.0003784001813936159,73,-0.0002597443964299047,29,-0.014000836648939963,-0.0010050468515015014,0,170.0,-0.018505477194093668,125,-0.0002952966374318924,114,312,39,70.0
60,1,6581.0,0,1,0.00035638593620649413,52,-0.0014957099654676444,25,-0.0031250216394543284,-0.004643792532421949,1,184.0,-0.005748589175552106,71,-0.0013404513049590392,77,200,0,74.0
64,0,3634.0,9,0,-0.001435872060357124,128,-0.0009872744980028165,13,-0.03666736395409136,-0.015604119709761728,0,173.0,-0.0444946873489957,262,-0.0007429248551124603,141,531,244,70.0
52,1,5247.0,4,0,-0.001447900662498228,65,-0.0014549323504706932,19,-0.02155221035185438,-0.007205522861171912,0,190.0,-0.023757415444130885,129,-0.0013695372534517547,77,271,0,92.0
38,1,6952.0,8,0,-0.001434515528961819,38,0.0008133172265087107,17,-0.007971973720044134,-0.002909578944148505,0,185.0,-0.007956313625080497,71,0.0008149180463862174,46,155,9,78.0
88,0,4844.0,7,0,-0.0013923115138125908,89,-0.0014395535327307624,51,-0.0007062011077735725,-0.009206562933245566,0,183.0,-0.00020195297880087963,165,-0.0013169567056389715,135,389,29,77.0
42,0,5060.0,0,1,-0.00023778294268354203,80,-0.00017723132071164582,42,0.004916887620215764,0.001636831855415006,0,193.0,0.005364732526812589,89,-0.00016243614800295246,114,283,17,79.0
52,1,5460.0,6,1,-0.00011775142982864958,64,-0.0003208962708919245,32,-0.0015050062380146366,0.017332532935920325,0,184.0,-0.0043012116563147795,114,-3.820972340414791e-05,71,249,27,76.0
43,2,4961.0,7,0,-0.0014529061637483358,87,-0.00037576575420415287,27,-0.01429434977631342,-0.009689726565983893,1,177.0,-0.014840531422120284,127,-0.0002473900423261349,83,297,65,71.0
21,3,5790.0,5,3,0.0069981172694921845,24,0.002329763975717504,42,0.06937109011991509,0.05364416869444128,0,183.0,0.10824397727955036,48,0.0013906803420609755,58,130,1,72.0
56,3,6784.0,3,1,0.0009350569094575627,34,0.002028351666178485,26,0.022805959143102933,-0.005348627012493496,0,180.0,0.037427233766618405,60,0.0012823861688470186,40,134,20,73.0
